GameIndex,AwayTeam,HomeTeam,AwayPlay,HomePlay,PlayStartTime,PlayEndTime,Make,PlayType,ScoreDifference,ActualDecisionO,OptimalDecisionO,OptimalWP,ActualWP,ETM,ActualDecisionD,OptimalDecisionD,OptimalWPD,ActualWPD,DETM
214,CHA,NOP,1,0,1,0,0,3,-2,3,3,0.297832852,0.297832852,0,0,0,0.297832852,0,0
215,BOS,WAS,0,1,170,160,0,5,-1,2,2,0.650794073,0.649853517,0,5,0,0.650794073,0.697430585,0
215,BOS,WAS,0,1,160,149,1,2,-3,2,3,0.294140799,0.285954442,0.008186357,0,0,0.294140799,0,0
215,BOS,WAS,1,0,149,131,1,2,1,2,2,0.653552707,0.647712994,0.005839713,0,0,0.653552707,0,0
215,BOS,WAS,0,1,131,116,0,3,-3,3,3,0.279372687,0.275022705,0.004349982,0,0,0.279372687,0,0
215,BOS,WAS,1,0,115,98,1,2,3,2,2,0.823090939,0.822182949,0.00090799,0,0,0.823090939,0,0
215,BOS,WAS,0,1,98,87,0,2,-5,2,3,0.127568474,0.116118311,0.011450163,0,0,0.127568474,0,0
215,BOS,WAS,0,1,85,83,1,2,-5,2,3,0.117937814,0.103566398,0.014371416,0,0,0.117937814,0,0
215,BOS,WAS,1,0,75,74,0,0,3,2,2,0.856159696,0.827605615,0.028554081,0,0,0.856159696,0,0
215,BOS,WAS,0,1,74,71,1,2,-3,2,3,0.241927658,0.219675035,0.022252623,0,0,0.241927658,0,0
215,BOS,WAS,1,0,71,51,0,2,1,2,2,0.686551175,0.678314307,0.008236868,0,0,0.686551175,0,0
215,BOS,WAS,1,0,49,44,0,3,1,3,2,0.714559275,0.672280651,0.042278623,0,0,0.714559275,0,0
215,BOS,WAS,1,0,35,31,1,3,1,3,2,0.782425982,0.696214652,0.086211329,0,0,0.782425982,0,0
215,BOS,WAS,1,0,31,23,0,5,4,3,3,0.123292529,0.110075253,0,5,0,0.123292529,0.112270715,0
215,BOS,WAS,0,1,23,23,0,5,-4,2,2,0.999994542,0.955996583,0,5,5,0.973371124,0.973371124,0
215,BOS,WAS,0,1,23,21,0,5,-1,2,2,0.967273393,0.740669147,0,5,5,0.814917721,0.821925591,0.007007869
215,BOS,WAS,1,0,21,15,0,5,3,3,3,0.184478944,0.172229353,0,5,0,0.184478944,0.180529374,0
215,BOS,WAS,0,1,15,15,0,5,-1,2,2,0.967273393,0.762391357,0,5,5,0.84756226,0.84756226,0
215,BOS,WAS,1,0,14,14,0,5,2,3,3,0.289936287,0.281947548,0,5,0,0.289936287,0.325273939,0
215,BOS,WAS,1,0,14,4,1,2,0,2,2,0.719786087,0.659490882,0.060295206,0,0,0.719786087,0,0
215,BOS,WAS,0,1,4,1,0,2,-2,2,3,0.289936287,0.197033399,0.092902887,0,0,0.289936287,0,0
216,IND,DEN,1,0,166,149,0,2,2,2,2,0.730219363,0.727394804,0.002824559,0,0,0.730219363,0,0
216,IND,DEN,0,1,148,143,0,2,-2,2,3,0.368750035,0.358688624,0.010061411,0,0,0.368750035,0,0
216,IND,DEN,1,0,141,136,0,2,2,2,2,0.737451766,0.727137066,0.0103147,0,0,0.737451766,0,0
216,IND,DEN,1,0,136,124,0,2,2,2,2,0.739250252,0.739039425,0.000210827,0,0,0.739250252,0,0
216,IND,DEN,0,1,122,110,0,3,-2,3,3,0.358168202,0.358004551,0.000163651,0,0,0.358168202,0,0
216,IND,DEN,0,1,109,92,0,5,-2,2,2,0.751774159,0.74996918,0,5,0,0.751774159,0.798203729,0
216,IND,DEN,0,1,92,82,1,2,-2,2,3,0.344083479,0.33748125,0.006602229,0,0,0.344083479,0,0
216,IND,DEN,1,0,82,82,0,5,0,2,2,0.563049118,0.527204895,0,5,0,0.563049118,0.618961805,0
216,IND,DEN,1,0,81,65,1,2,0,2,2,0.562516297,0.559558677,0.00295762,0,0,0.562516297,0,0
216,IND,DEN,0,1,65,53,1,2,-2,2,3,0.328236925,0.318910908,0.009326016,0,0,0.328236925,0,0
216,IND,DEN,1,0,53,40,0,2,0,2,2,0.575440612,0.575415463,2.51E-05,0,0,0.575440612,0,0
216,IND,DEN,0,1,39,21,1,3,0,3,2,0.591090431,0.565842784,0.025247647,0,0,0.591090431,0,0
216,IND,DEN,0,1,21,18,0,5,3,3,3,0.182978903,0.177046149,0,5,0,0.182978903,0.197271393,0
216,IND,DEN,1,0,18,17,0,5,-2,2,2,0.998080858,0.863094403,0,5,5,0.911607542,0.915115568,0.003508026
216,IND,DEN,0,1,16,14,0,2,3,2,2,0.999896457,0.940449922,0.059446535,0,5,0.961438657,0.999896457,0.038457799
216,IND,DEN,1,0,14,11,0,3,-3,3,3,0.168091188,0.16036457,0.007726617,0,0,0.168091188,0,0
216,IND,DEN,0,1,10,10,0,5,3,3,3,0.157550532,0.157550532,0,5,0,0.157550532,0.166144525,0
216,IND,DEN,1,0,10,6,0,5,-1,2,2,0.966621215,0.817583663,0,5,5,0.872488669,0.905662673,0.033174004
216,IND,DEN,1,0,6,4,0,3,-3,3,3,0.144798747,0.13737434,0.007424407,0,5,0.140070489,0.144798747,0.004728258
217,UTA,CHA,1,0,163,149,0,5,2,3,3,0.379594036,0.377548318,0,5,0,0.379594036,0.417987537,0
217,UTA,CHA,0,1,149,140,1,2,-2,2,3,0.374279212,0.365467808,0.008811403,0,0,0.374279212,0,0
217,UTA,CHA,1,0,140,120,0,3,0,3,3,0.55739866,0.53906077,0.01833789,0,0,0.55739866,0,0
217,UTA,CHA,0,1,119,108,1,3,0,3,3,0.559040549,0.558698039,0.000342509,0,0,0.559040549,0,0
217,UTA,CHA,1,0,108,91,0,3,-3,3,3,0.266405318,0.256142486,0.010262833,0,0,0.266405318,0,0
217,UTA,CHA,1,0,89,85,0,3,-3,3,3,0.253804269,0.241469825,0.012334444,0,0,0.253804269,0,0
217,UTA,CHA,0,1,84,76,0,0,3,2,2,0.845342818,0.838053164,0.007289654,0,0,0.845342818,0,0
217,UTA,CHA,1,0,76,70,0,3,-3,3,3,0.243882594,0.237939098,0.005943496,0,0,0.243882594,0,0
217,UTA,CHA,0,1,68,55,0,2,3,2,2,0.863279801,0.861356227,0.001923574,0,0,0.863279801,0,0
217,UTA,CHA,1,0,52,27,0,3,-3,3,3,0.220969191,0.146178435,0.074790757,0,0,0.220969191,0,0
217,UTA,CHA,0,1,25,23,0,5,3,3,3,0.191229358,0.187758438,0,5,0,0.191229358,0.207478818,0
217,UTA,CHA,1,0,23,23,0,5,-1,2,2,0.966749223,0.732332702,0,5,5,0.814056767,0.814056767,0
217,UTA,CHA,1,0,23,17,0,5,-1,2,2,0.966749223,0.751788785,0,5,5,0.814056767,0.837314388,0.023257621
217,UTA,CHA,1,0,17,13,1,3,-3,3,3,0.175958049,0.166561878,0.009396171,0,0,0.175958049,0,0
217,UTA,CHA,0,1,13,1,0,3,0,3,2,0.71761635,0.614658725,0.102957625,0,0,0.71761635,0,0
218,UTA,CHA,1,0,168,161,0,5,2,3,3,0.381444844,0.375906206,0,5,0,0.381444844,0.422361991,0
218,UTA,CHA,1,0,159,143,0,2,1,2,2,0.648676466,0.646161924,0.002514542,0,0,0.648676466,0,0
218,UTA,CHA,0,1,143,141,0,5,-1,2,2,0.651123956,0.630539974,0,5,0,0.651123956,0.694606128,0
218,UTA,CHA,0,1,124,116,0,3,-3,3,3,0.277762895,0.275269187,0.002493708,0,0,0.277762895,0,0
218,UTA,CHA,1,0,116,116,0,5,3,3,3,0.27318183,0.239765075,0,5,0,0.27318183,0.308638,0
218,UTA,CHA,1,0,116,100,0,0,1,2,2,0.657755691,0.655691125,0.002064566,0,0,0.657755691,0,0
218,UTA,CHA,1,0,100,100,0,5,1,3,3,0.454662299,0.408578806,0,5,0,0.454662299,0.508161524,0
218,UTA,CHA,1,0,100,80,0,2,-1,2,3,0.452846304,0.429224071,0.023622232,0,0,0.452846304,0,0
218,UTA,CHA,1,0,78,74,0,2,-1,2,3,0.448160406,0.427442445,0.020717961,0,0,0.448160406,0,0
218,UTA,CHA,0,1,72,60,1,2,1,2,2,0.683386908,0.682607828,0.00077908,0,0,0.683386908,0,0
218,UTA,CHA,0,1,60,59,0,5,3,3,3,0.229482873,0.203845566,0,5,0,0.229482873,0.260374472,0
218,UTA,CHA,1,0,59,51,0,3,-3,3,3,0.228475895,0.226855738,0.001620157,0,0,0.228475895,0,0
218,UTA,CHA,1,0,50,40,1,2,-3,2,3,0.218657887,0.198219875,0.020438012,0,0,0.218657887,0,0
218,UTA,CHA,0,1,40,26,1,2,1,2,2,0.732031431,0.730017657,0.002013774,0,0,0.732031431,0,0
218,UTA,CHA,1,0,26,25,0,0,-3,3,3,0.192893306,0.191229358,0.001663948,0,0,0.192893306,0,0
218,UTA,CHA,1,0,25,23,0,5,-3,2,2,0.99699761,0.914023663,0,5,5,0.942881083,0.94693912,0.004058036
218,UTA,CHA,1,0,23,16,1,3,-5,3,3,0.059689957,0.047690668,0.011999289,0,0,0.059689957,0,0
218,UTA,CHA,0,1,16,13,0,0,2,2,2,0.998086686,0.880583083,0.117503603,0,5,0.920888883,0.998086686,0.077197803
218,UTA,CHA,1,0,12,7,1,2,-2,2,3,0.283978229,0.235097478,0.04888075,0,0,0.283978229,0,0
218,UTA,CHA,0,1,7,1,0,2,0,2,2,0.71761635,0.695476869,0.022139481,0,0,0.71761635,0,0
219,UTA,CHA,1,0,173,154,0,2,-6,2,3,0.124930867,0.108956553,0.015974315,0,0,0.124930867,0,0
219,UTA,CHA,1,0,153,148,0,2,-6,2,3,0.11546568,0.10606249,0.00940319,0,0,0.11546568,0,0
219,UTA,CHA,0,1,147,125,0,3,6,3,2,0.933263821,0.927190001,0.006073821,0,0,0.933263821,0,0
219,UTA,CHA,1,0,124,108,1,2,-6,2,3,0.100534549,0.087529853,0.013004695,0,0,0.100534549,0,0
219,UTA,CHA,0,1,108,89,0,5,4,3,3,0.192409306,0.17628996,0,5,0,0.192409306,0.201270933,0
219,UTA,CHA,0,1,89,89,0,0,4,2,2,0.895528087,0.871334282,0.024193806,0,0,0.895528087,0,0
219,UTA,CHA,1,0,89,80,0,5,-4,2,2,0.895528087,0.890673135,0,5,0,0.895528087,0.917346163,0
219,UTA,CHA,0,1,80,58,0,2,2,2,2,0.773963216,0.764612554,0.009350661,0,0,0.773963216,0,0
219,UTA,CHA,1,0,55,37,0,5,-2,2,2,0.807046433,0.806845214,0,5,0,0.807046433,0.864934859,0
219,UTA,CHA,1,0,37,31,1,3,-4,3,3,0.121806427,0.120418213,0.001388214,0,0,0.121806427,0,0
219,UTA,CHA,1,0,31,11,0,5,-1,2,2,0.808637303,0.780039311,0,5,0,0.808637303,0.869571138,0
219,UTA,CHA,1,0,11,5,0,3,-3,3,3,0.161245231,0.141827889,0.019417341,0,0,0.161245231,0,0
219,UTA,CHA,1,0,4,4,0,5,-3,2,2,0.999896766,0.982272532,0,5,5,0.993402588,0.993402588,0
219,UTA,CHA,0,1,4,2,0,5,5,3,3,0.017998284,0.01020242,0,5,0,0.017998284,0.004839806,0
219,UTA,CHA,1,0,2,1,0,5,-3,2,2,0.999896766,0.99699761,0,5,5,0.997780072,0.999310907,0.001530835
220,BOS,DAL,0,1,168,167,1,2,1,2,2,0.651656636,0.627913845,0.023742791,0,0,0.651656636,0,0
220,BOS,DAL,0,1,167,143,0,5,3,3,3,0.294946319,0.253901814,0,5,0,0.294946319,0.324267409,0
220,BOS,DAL,0,1,143,125,0,2,1,2,2,0.655101058,0.648994154,0.006106904,0,0,0.655101058,0,0
220,BOS,DAL,1,0,114,107,0,2,-1,2,2,0.453772133,0.449390747,0.004381387,0,0,0.453772133,0,0
220,BOS,DAL,0,1,105,89,0,2,1,2,2,0.665820765,0.663835996,0.001984769,0,0,0.665820765,0,0
220,BOS,DAL,0,1,89,87,1,3,1,3,2,0.673673843,0.630349788,0.043324055,0,0,0.673673843,0,0
220,BOS,DAL,1,0,87,87,0,5,-4,2,2,0.898147407,0.873463221,0,5,0,0.898147407,0.913006305,0
220,BOS,DAL,0,1,87,82,0,5,5,3,3,0.117949397,0.114680605,0,5,0,0.117949397,0.134792941,0
220,BOS,DAL,0,1,82,62,0,3,3,3,2,0.848683265,0.834245809,0.014437455,0,0,0.848683265,0,0
220,BOS,DAL,1,0,61,55,1,2,-3,2,3,0.227514486,0.214133491,0.013380995,0,0,0.227514486,0,0
220,BOS,DAL,0,1,55,40,0,2,1,2,2,0.705096259,0.705087463,8.80E-06,0,0,0.705096259,0,0
220,BOS,DAL,1,0,38,34,1,2,-1,2,2,0.438960803,0.419856578,0.019104225,0,0,0.438960803,0,0
220,BOS,DAL,1,0,34,23,0,5,1,2,2,0.433218224,0.431759136,0,5,0,0.433218224,0.524879604,0
220,BOS,DAL,1,0,23,15,0,2,-1,2,2,0.462043081,0.429745742,0.032297339,0,0,0.462043081,0,0
220,BOS,DAL,1,0,15,15,0,5,-1,2,2,0.967495472,0.762825203,0,5,5,0.847809859,0.847809859,0
220,BOS,DAL,0,1,15,7,0,5,3,3,3,0.168042628,0.145255284,0,5,0,0.168042628,0.152597725,0
220,BOS,DAL,0,1,7,0,0,3,0,3,2,0.723743333,0.607596711,0.116146622,0,0,0.723743333,0,0
221,BOS,DAL,0,1,172,165,0,2,3,2,2,0.798900426,0.79396203,0.004938397,0,0,0.798900426,0,0
221,BOS,DAL,1,0,163,157,0,2,-3,2,3,0.293087541,0.285608272,0.00747927,0,0,0.293087541,0,0
221,BOS,DAL,0,1,156,137,0,2,3,2,2,0.804116922,0.799818793,0.004298129,0,0,0.804116922,0,0
221,BOS,DAL,1,0,136,122,1,2,-3,2,3,0.279712254,0.271783904,0.007928351,0,0,0.279712254,0,0
221,BOS,DAL,0,1,122,105,1,3,1,3,2,0.659957796,0.645337087,0.014620708,0,0,0.659957796,0,0
221,BOS,DAL,1,0,105,92,1,3,-4,3,3,0.188198175,0.186693708,0.001504466,0,0,0.188198175,0,0
221,BOS,DAL,0,1,92,74,1,3,1,3,2,0.671982787,0.65325657,0.018726216,0,0,0.671982787,0,0
221,BOS,DAL,1,0,74,60,0,3,-4,3,3,0.163604447,0.159853124,0.003751322,0,0,0.163604447,0,0
221,BOS,DAL,0,1,59,36,1,3,4,3,2,0.92833807,0.919855443,0.008482627,0,0,0.92833807,0,0
221,BOS,DAL,1,0,35,32,1,3,-7,3,3,0.023527695,0.021521361,0.002006334,0,0,0.023527695,0,0
221,BOS,DAL,1,0,25,22,0,5,-4,2,2,0.999516804,0.957770201,0,5,5,0.970771825,0.974726344,0.003954519
221,BOS,DAL,1,0,22,21,0,5,-4,2,2,0.999994575,0.959591907,0,5,5,0.974726344,0.976067324,0.00134098
221,BOS,DAL,1,0,21,18,1,3,-6,3,3,0.028049459,0.024531176,0.003518283,0,0,0.028049459,0,0
221,BOS,DAL,1,0,17,13,0,5,-3,2,2,0.99989909,0.94470153,0,5,5,0.960462313,0.970144107,0.009681794
221,BOS,DAL,1,0,13,11,0,3,-5,3,3,0.040728576,0.036428851,0.004299725,0,0,0.040728576,0,0
221,BOS,DAL,0,1,10,8,0,5,5,3,3,0.034142216,0.029233695,0,5,0,0.034142216,0.025735366,0
221,BOS,DAL,1,0,8,6,0,5,-3,2,2,0.99989909,0.97299164,0,5,5,0.983131543,0.98842026,0.005288717
221,BOS,DAL,1,0,6,3,0,3,-5,3,3,0.023754535,0.013876503,0.009878031,0,0,0.023754535,0,0
222,HOU,LAC,0,1,170,147,0,0,10,2,2,0.98349883,0.982970717,0.000528113,0,0,0.98349883,0,0
222,HOU,LAC,1,0,147,141,0,3,-10,3,3,0.024915634,0.024682788,0.000232847,0,0,0.024915634,0,0
222,HOU,LAC,0,1,141,141,0,5,10,3,3,0.02364937,0.021229364,0,5,0,0.02364937,0.026494055,0
222,HOU,LAC,0,1,141,128,1,2,8,2,2,0.970913244,0.97061017,0.000303074,0,0,0.970913244,0,0
222,HOU,LAC,1,0,128,115,1,2,-10,2,3,0.020910178,0.018315252,0.002594926,0,0,0.020910178,0,0
222,HOU,LAC,0,1,115,101,0,3,8,3,2,0.977264795,0.975633477,0.001631318,0,0,0.977264795,0,0
222,HOU,LAC,1,0,100,95,1,2,-8,2,3,0.036677244,0.033236361,0.003440883,0,0,0.036677244,0,0
222,HOU,LAC,0,1,95,95,0,5,6,3,3,0.08279574,0.072878286,0,5,0,0.08279574,0.091920196,0
222,HOU,LAC,1,0,93,87,0,5,-6,2,2,0.956377029,0.950377293,0,5,0,0.956377029,0.960487595,0
222,HOU,LAC,0,1,87,65,0,2,6,2,2,0.959610603,0.959320081,0.000290522,0,0,0.959610603,0,0
222,HOU,LAC,1,0,61,53,1,2,-6,2,3,0.059000094,0.051586446,0.007413648,0,0,0.059000094,0,0
222,HOU,LAC,0,1,53,37,0,2,4,2,2,0.937298875,0.934279286,0.003019589,0,0,0.937298875,0,0
222,HOU,LAC,1,0,36,19,1,2,-4,2,3,0.128853461,0.081757909,0.047095553,0,0,0.128853461,0,0
222,HOU,LAC,1,0,19,16,0,5,-2,2,2,0.998132541,0.868006681,0,5,5,0.897248443,0.908243461,0.010995018
222,HOU,LAC,1,0,16,14,1,3,-4,3,3,0.093719555,0.088852434,0.004867121,0,0,0.093719555,0,0
222,HOU,LAC,1,0,14,13,0,5,-1,2,2,0.967542411,0.770664985,0,5,5,0.830086838,0.835597903,0.005511064
222,HOU,LAC,0,1,13,11,0,5,3,3,3,0.164129735,0.15877105,0,5,0,0.164129735,0.1586091,0
222,HOU,LAC,1,0,11,10,0,5,-1,2,2,0.967542411,0.787707998,0,5,5,0.847839453,0.854685055,0.006845601
222,HOU,LAC,1,0,10,7,1,3,-3,3,3,0.15590303,0.14640256,0.00950047,0,5,0.153601878,0.15590303,0.002301152
222,HOU,LAC,0,1,7,3,0,2,0,2,2,0.723741021,0.669659699,0.054081322,0,0,0.723741021,0,0
223,NOP,MEM,0,1,172,154,0,5,6,3,3,0.125408148,0.117185203,0,5,0,0.125408148,0.131768404,0
223,NOP,MEM,0,1,154,133,1,2,4,2,2,0.858567169,0.854064529,0.004502641,0,0,0.858567169,0,0
223,NOP,MEM,1,0,133,119,1,3,-6,3,3,0.106120042,0.10398841,0.002131632,0,0,0.106120042,0,0
223,NOP,MEM,0,1,119,106,0,3,3,3,2,0.819644666,0.811607007,0.008037659,0,0,0.819644666,0,0
223,NOP,MEM,1,0,105,93,1,2,-3,2,3,0.265863656,0.252476522,0.013387133,0,0,0.265863656,0,0
223,NOP,MEM,1,0,93,73,0,5,-1,2,2,0.669380289,0.66012208,0,5,0,0.669380289,0.73170598,0
223,NOP,MEM,1,0,73,60,0,0,-3,3,3,0.242876031,0.241139885,0.001736146,0,0,0.242876031,0,0
223,NOP,MEM,0,1,60,56,0,0,3,2,2,0.875372765,0.852705044,0.022667721,0,0,0.875372765,0,0
223,NOP,MEM,1,0,49,36,0,3,-3,3,3,0.219335411,0.216706781,0.002628631,0,0,0.219335411,0,0
223,NOP,MEM,0,1,35,14,0,3,3,3,2,0.951385738,0.93075863,0.020627108,0,5,0.924832678,0.951385738,0.02655306
223,NOP,MEM,1,0,13,13,0,5,-3,2,2,0.999896789,0.944047375,0,5,5,0.969819521,0.969819521,0
223,NOP,MEM,1,0,12,5,1,2,-3,2,3,0.166856195,0.096289653,0.070566542,0,0,0.166856195,0,0
223,NOP,MEM,1,0,5,4,0,5,-1,2,2,0.9667278,0.841630254,0,5,5,0.919259802,0.930821389,0.011561587
224,PHI,NYK,0,1,170,168,1,3,-2,3,3,0.378708716,0.355242572,0.023466144,0,0,0.378708716,0,0
224,PHI,NYK,1,0,160,149,0,3,-1,3,3,0.458673878,0.458590527,8.34E-05,0,0,0.458673878,0,0
224,PHI,NYK,0,1,147,128,0,2,1,2,2,0.652167087,0.644305535,0.007861552,0,0,0.652167087,0,0
224,PHI,NYK,1,0,127,119,0,2,-1,2,3,0.450560078,0.445290882,0.005269196,0,0,0.450560078,0,0
224,PHI,NYK,0,1,119,119,0,5,1,3,3,0.448586092,0.409697729,0,5,0,0.448586092,0.492558295,0
224,PHI,NYK,0,1,119,98,1,2,0,2,2,0.558220346,0.541207345,0.017013001,0,0,0.558220346,0,0
224,PHI,NYK,0,1,98,84,0,5,2,3,3,0.342211525,0.33974077,0,5,0,0.342211525,0.373997649,0
224,PHI,NYK,0,1,82,63,0,2,2,2,2,0.772177054,0.769194605,0.002982449,0,0,0.772177054,0,0
224,PHI,NYK,1,0,61,53,1,3,-2,3,3,0.320013988,0.31699201,0.003021978,0,0,0.320013988,0,0
224,PHI,NYK,0,1,53,37,0,2,-1,2,3,0.440792862,0.433062679,0.007730183,0,0,0.440792862,0,0
224,PHI,NYK,1,0,36,14,1,2,1,2,2,0.764648128,0.7546814,0.009966728,0,0,0.764648128,0,0
224,PHI,NYK,0,1,14,3,1,3,-3,3,3,0.167870274,0.132988446,0.034881827,0,0,0.167870274,0,0
224,PHI,NYK,1,0,3,1,0,3,0,3,2,0.698304218,0.59715952,0.101144698,0,0,0.698304218,0,0
225,PHI,NYK,1,0,174,154,0,3,1,3,2,0.642758089,0.624989761,0.017768327,0,0,0.642758089,0,0
225,PHI,NYK,0,1,152,136,0,2,-1,2,3,0.462761217,0.457090784,0.005670433,0,0,0.462761217,0,0
225,PHI,NYK,0,1,134,134,0,5,-1,2,2,0.647919511,0.618900333,0,5,0,0.647919511,0.687055944,0
225,PHI,NYK,1,0,134,113,1,2,1,2,2,0.647919511,0.634164208,0.013755303,0,0,0.647919511,0,0
225,PHI,NYK,0,1,113,113,0,5,-3,2,2,0.818360809,0.79249074,0,5,0,0.818360809,0.841179356,0
225,PHI,NYK,1,0,112,91,0,5,3,3,3,0.26761013,0.239783776,0,5,0,0.26761013,0.295662604,0
225,PHI,NYK,1,0,91,80,1,2,1,2,2,0.662501812,0.661464018,0.001037794,0,0,0.662501812,0,0
225,PHI,NYK,1,0,80,71,0,5,3,3,3,0.245771239,0.245032766,0,5,0,0.245771239,0.280479614,0
225,PHI,NYK,1,0,71,59,0,2,1,2,2,0.676046182,0.675257434,0.000788747,0,0,0.676046182,0,0
225,PHI,NYK,0,1,57,40,1,2,-1,2,3,0.44168429,0.431118338,0.010565952,0,0,0.44168429,0,0
225,PHI,NYK,1,0,40,27,0,0,-1,3,3,0.428070914,0.427240809,0.000830105,0,0,0.428070914,0,0
225,PHI,NYK,1,0,27,20,0,5,-1,2,2,0.857090447,0.741396511,0,5,5,0.80575191,0.828940068,0.023188159
225,PHI,NYK,1,0,20,13,0,3,-3,3,3,0.175039235,0.15956373,0.015475505,0,0,0.175039235,0,0
225,PHI,NYK,1,0,10,7,1,3,-3,3,3,0.151484096,0.142174393,0.009309703,0,0,0.151484096,0,0
225,PHI,NYK,0,1,7,2,0,2,0,2,2,0.715091841,0.677759494,0.037332347,0,0,0.715091841,0,0
225,PHI,NYK,1,0,1,0,0,3,0,3,2,0.698304218,0.598779923,0.099524295,0,0,0.698304218,0,0
226,IND,PHX,1,0,177,152,1,2,8,2,2,0.963107303,0.960914471,0.002192832,0,0,0.963107303,0,0
226,IND,PHX,0,1,152,134,1,2,-10,2,3,0.025885306,0.02122466,0.004660646,0,0,0.025885306,0,0
226,IND,PHX,1,0,134,121,1,2,8,2,2,0.972451759,0.972036316,0.000415443,0,0,0.972451759,0,0
226,IND,PHX,1,0,121,111,0,5,10,3,3,0.01936797,0.019257274,0,5,0,0.01936797,0.020439022,0
226,IND,PHX,1,0,111,104,0,2,8,2,2,0.978279703,0.975630493,0.00264921,0,0,0.978279703,0,0
226,IND,PHX,0,1,101,97,0,2,-8,2,3,0.036917139,0.032931113,0.003986026,0,0,0.036917139,0,0
226,IND,PHX,1,0,97,72,0,3,8,3,2,0.98215679,0.980462768,0.001694023,0,0,0.98215679,0,0
226,IND,PHX,0,1,69,64,0,3,-8,3,3,0.0242515,0.024101872,0.000149628,0,0,0.0242515,0,0
226,IND,PHX,0,1,61,56,1,3,-8,3,3,0.020955973,0.020889842,6.61E-05,0,0,0.020955973,0,0
226,IND,PHX,1,0,56,40,1,2,5,2,2,0.963302077,0.959955855,0.003346222,0,0,0.963302077,0,0
226,IND,PHX,0,1,39,33,0,3,-7,3,3,0.021755797,0.021679426,7.64E-05,0,0,0.021755797,0,0
226,IND,PHX,0,1,31,31,0,5,-7,2,2,0.999471795,0.991256853,0,5,5,0.994400688,0.994400688,0
226,IND,PHX,0,1,31,25,0,3,-8,3,3,0.011067858,0.008445956,0.002621901,0,0,0.011067858,0,0
226,IND,PHX,0,1,23,18,1,2,-8,2,3,0.00757802,0.003865348,0.003712673,0,0,0.00757802,0,0
226,IND,PHX,0,1,18,16,0,5,-6,2,2,0.999999984,0.993514459,0,5,5,0.995497871,0.996342153,0.000844283
226,IND,PHX,1,0,16,11,0,5,8,3,3,0.004611302,0.002640815,0,5,0,0.004611302,0.002280149,0
226,IND,PHX,1,0,11,10,0,0,6,2,2,0.999999984,0.997068181,0.002931803,0,5,0.998203486,0.999999984,0.001796498
226,IND,PHX,0,1,10,4,1,3,-6,3,3,0.014207657,0.005307475,0.008900182,0,0,0.014207657,0,0
226,IND,PHX,0,1,4,3,0,5,-3,2,2,0.999896963,0.987349403,0,5,5,0.992946199,0.995409595,0.002463396
226,IND,PHX,0,1,3,1,1,2,-5,2,3,0.013935462,0.001323987,0.012611475,0,0,0.013935462,0,0
227,MIN,DAL,0,1,174,156,1,2,-1,2,2,0.469207291,0.460036256,0.009171034,0,0,0.469207291,0,0
227,MIN,DAL,1,0,156,139,0,3,-1,3,2,0.463273212,0.452228278,0.011044934,0,0,0.463273212,0,0
227,MIN,DAL,0,1,138,137,0,5,1,2,2,0.458792713,0.436044315,0,5,0,0.458792713,0.514246889,0
227,MIN,DAL,1,0,137,128,1,3,-1,3,2,0.458545302,0.454067099,0.004478203,0,0,0.458545302,0,0
227,MIN,DAL,0,1,128,116,0,0,-2,3,3,0.361029251,0.360875713,0.000153538,0,0,0.361029251,0,0
227,MIN,DAL,1,0,116,98,0,2,2,2,2,0.7492577,0.745844721,0.003412979,0,0,0.7492577,0,0
227,MIN,DAL,0,1,97,85,1,2,-2,2,3,0.346814264,0.342394258,0.004420006,0,0,0.346814264,0,0
227,MIN,DAL,1,0,85,64,0,2,0,2,2,0.563441886,0.545005431,0.018436455,0,0,0.563441886,0,0
227,MIN,DAL,0,1,63,49,0,3,0,3,2,0.572887662,0.561235988,0.011651674,0,0,0.572887662,0,0
227,MIN,DAL,0,1,43,37,0,5,0,2,2,0.58734759,0.569462402,0,5,0,0.58734759,0.659446028,0
227,MIN,DAL,1,0,37,28,0,3,0,3,2,0.595916066,0.568366221,0.027549845,0,0,0.595916066,0,0
227,MIN,DAL,0,1,27,4,0,3,0,3,2,0.671228862,0.597672938,0.073555924,0,0,0.671228862,0,0
228,UTA,NYK,1,0,166,166,0,2,-1,2,3,0.467212384,0.438310636,0.028901749,0,0,0.467212384,0,0
228,UTA,NYK,0,1,164,153,0,2,1,2,2,0.649772236,0.649466689,0.000305547,0,0,0.649772236,0,0
228,UTA,NYK,1,0,152,138,0,2,-1,2,3,0.464139569,0.458674576,0.005464992,0,0,0.464139569,0,0
228,UTA,NYK,1,0,137,117,0,2,-1,2,3,0.460858609,0.440765979,0.020092631,0,0,0.460858609,0,0
228,UTA,NYK,0,1,115,91,0,3,1,3,2,0.659831222,0.619668348,0.040162874,0,0,0.659831222,0,0
228,UTA,NYK,0,1,90,90,0,0,1,2,2,0.670727259,0.635628298,0.035098961,0,0,0.670727259,0,0
228,UTA,NYK,1,0,90,79,0,2,-1,2,3,0.450708215,0.444742542,0.005965673,0,0,0.450708215,0,0
228,UTA,NYK,0,1,77,61,1,3,1,3,2,0.679302711,0.668511421,0.010791291,0,0,0.679302711,0,0
