GameIndex,AwayTeam,HomeTeam,AwayPlay,HomePlay,PlayStartTime,PlayEndTime,Make,PlayType,ScoreDifference
219,UTA,CHA,0,1,89,89,0,0,4
219,UTA,CHA,1,0,89,80,0,5,-4
219,UTA,CHA,0,1,80,58,0,2,2
219,UTA,CHA,1,0,55,37,0,5,-2
219,UTA,CHA,1,0,37,31,1,3,-4
219,UTA,CHA,1,0,31,11,0,5,-1
219,UTA,CHA,1,0,11,5,0,3,-3
219,UTA,CHA,1,0,4,4,0,5,-3
219,UTA,CHA,0,1,4,2,0,5,5
219,UTA,CHA,1,0,2,1,0,5,-3
220,BOS,DAL,0,1,168,167,1,2,1
220,BOS,DAL,0,1,167,143,0,5,3
220,BOS,DAL,0,1,143,125,0,2,1
220,BOS,DAL,1,0,114,107,0,2,-1
220,BOS,DAL,0,1,105,89,0,2,1
220,BOS,DAL,0,1,89,87,1,3,1
220,BOS,DAL,1,0,87,87,0,5,-4
220,BOS,DAL,0,1,87,82,0,5,5
220,BOS,DAL,0,1,82,62,0,3,3
220,BOS,DAL,1,0,61,55,1,2,-3
220,BOS,DAL,0,1,55,40,0,2,1
220,BOS,DAL,1,0,38,34,1,2,-1
220,BOS,DAL,1,0,34,23,0,5,1
220,BOS,DAL,1,0,23,15,0,2,-1
220,BOS,DAL,1,0,15,15,0,5,-1
220,BOS,DAL,0,1,15,7,0,5,3
220,BOS,DAL,0,1,7,0,0,3,0
221,BOS,DAL,0,1,172,165,0,2,3
221,BOS,DAL,1,0,163,157,0,2,-3
221,BOS,DAL,0,1,156,137,0,2,3
221,BOS,DAL,1,0,136,122,1,2,-3
221,BOS,DAL,0,1,122,105,1,3,1
221,BOS,DAL,1,0,105,92,1,3,-4
221,BOS,DAL,0,1,92,74,1,3,1
221,BOS,DAL,1,0,74,60,0,3,-4
221,BOS,DAL,0,1,59,36,1,3,4
221,BOS,DAL,1,0,35,32,1,3,-7
221,BOS,DAL,1,0,25,22,0,5,-4
221,BOS,DAL,1,0,22,21,0,5,-4
221,BOS,DAL,1,0,21,18,1,3,-6
221,BOS,DAL,1,0,17,13,0,5,-3
221,BOS,DAL,1,0,13,11,0,3,-5
221,BOS,DAL,0,1,10,8,0,5,5
221,BOS,DAL,1,0,8,6,0,5,-3
221,BOS,DAL,1,0,6,3,0,3,-5
222,HOU,LAC,0,1,170,147,0,0,10
222,HOU,LAC,1,0,147,141,0,3,-10
222,HOU,LAC,0,1,141,141,0,5,10
222,HOU,LAC,0,1,141,128,1,2,8
222,HOU,LAC,1,0,128,115,1,2,-10
222,HOU,LAC,0,1,115,101,0,3,8
222,HOU,LAC,1,0,100,95,1,2,-8
222,HOU,LAC,0,1,95,95,0,5,6
222,HOU,LAC,1,0,93,87,0,5,-6
222,HOU,LAC,0,1,87,65,0,2,6
222,HOU,LAC,1,0,61,53,1,2,-6
222,HOU,LAC,0,1,53,37,0,2,4
222,HOU,LAC,1,0,36,19,1,2,-4
222,HOU,LAC,1,0,19,16,0,5,-2
222,HOU,LAC,1,0,16,14,1,3,-4
222,HOU,LAC,1,0,14,13,0,5,-1
222,HOU,LAC,0,1,13,11,0,5,3
222,HOU,LAC,1,0,11,10,0,5,-1
222,HOU,LAC,1,0,10,7,1,3,-3
222,HOU,LAC,0,1,7,3,0,2,0
223,NOP,MEM,0,1,172,154,0,5,6
223,NOP,MEM,0,1,154,133,1,2,4
223,NOP,MEM,1,0,133,119,1,3,-6
223,NOP,MEM,0,1,119,106,0,3,3
223,NOP,MEM,1,0,105,93,1,2,-3
223,NOP,MEM,1,0,93,73,0,5,-1
223,NOP,MEM,1,0,73,60,0,0,-3
223,NOP,MEM,0,1,60,56,0,0,3
223,NOP,MEM,1,0,49,36,0,3,-3
223,NOP,MEM,0,1,35,14,0,3,3
223,NOP,MEM,1,0,13,13,0,5,-3
223,NOP,MEM,1,0,12,5,1,2,-3
223,NOP,MEM,1,0,5,4,0,5,-1
224,PHI,NYK,0,1,170,168,1,3,-2
224,PHI,NYK,1,0,160,149,0,3,-1
224,PHI,NYK,0,1,147,128,0,2,1
224,PHI,NYK,1,0,127,119,0,2,-1
224,PHI,NYK,0,1,119,119,0,5,1
224,PHI,NYK,0,1,119,98,1,2,0
224,PHI,NYK,0,1,98,84,0,5,2
224,PHI,NYK,0,1,82,63,0,2,2
224,PHI,NYK,1,0,61,53,1,3,-2
224,PHI,NYK,0,1,53,37,0,2,-1
224,PHI,NYK,1,0,36,14,1,2,1
224,PHI,NYK,0,1,14,3,1,3,-3
224,PHI,NYK,1,0,3,1,0,3,0
225,PHI,NYK,1,0,174,154,0,3,1
225,PHI,NYK,0,1,152,136,0,2,-1
225,PHI,NYK,0,1,134,134,0,5,-1
225,PHI,NYK,1,0,134,113,1,2,1
225,PHI,NYK,0,1,113,113,0,5,-3
225,PHI,NYK,1,0,112,91,0,5,3
225,PHI,NYK,1,0,91,80,1,2,1
225,PHI,NYK,1,0,80,71,0,5,3
225,PHI,NYK,1,0,71,59,0,2,1
225,PHI,NYK,0,1,57,40,1,2,-1
225,PHI,NYK,1,0,40,27,0,0,-1
225,PHI,NYK,1,0,27,20,0,5,-1
225,PHI,NYK,1,0,20,13,0,3,-3
225,PHI,NYK,1,0,10,7,1,3,-3
225,PHI,NYK,0,1,7,2,0,2,0
225,PHI,NYK,1,0,1,0,0,3,0
226,IND,PHX,1,0,177,152,1,2,8
226,IND,PHX,0,1,152,134,1,2,-10
226,IND,PHX,1,0,134,121,1,2,8
226,IND,PHX,1,0,121,111,0,5,10
226,IND,PHX,1,0,111,104,0,2,8
226,IND,PHX,0,1,101,97,0,2,-8
226,IND,PHX,1,0,97,72,0,3,8
226,IND,PHX,0,1,69,64,0,3,-8
226,IND,PHX,0,1,61,56,1,3,-8
226,IND,PHX,1,0,56,40,1,2,5
226,IND,PHX,0,1,39,33,0,3,-7
226,IND,PHX,0,1,31,31,0,5,-7
226,IND,PHX,0,1,31,25,0,3,-8
226,IND,PHX,0,1,23,18,1,2,-8
226,IND,PHX,0,1,18,16,0,5,-6
226,IND,PHX,1,0,16,11,0,5,8
226,IND,PHX,1,0,11,10,0,0,6
226,IND,PHX,0,1,10,4,1,3,-6
226,IND,PHX,0,1,4,3,0,5,-3
226,IND,PHX,0,1,3,1,1,2,-5
227,MIN,DAL,0,1,174,156,1,2,-1
227,MIN,DAL,1,0,156,139,0,3,-1
227,MIN,DAL,0,1,138,137,0,5,1
227,MIN,DAL,1,0,137,128,1,3,-1
227,MIN,DAL,0,1,128,116,0,0,-2
227,MIN,DAL,1,0,116,98,0,2,2
227,MIN,DAL,0,1,97,85,1,2,-2
227,MIN,DAL,1,0,85,64,0,2,0
227,MIN,DAL,0,1,63,49,0,3,0
227,MIN,DAL,0,1,43,37,0,5,0
227,MIN,DAL,1,0,37,28,0,3,0
227,MIN,DAL,0,1,27,4,0,3,0
228,UTA,NYK,1,0,166,166,0,2,-1
228,UTA,NYK,0,1,164,153,0,2,1
228,UTA,NYK,1,0,152,138,0,2,-1
228,UTA,NYK,1,0,137,117,0,2,-1
228,UTA,NYK,0,1,115,91,0,3,1
228,UTA,NYK,0,1,90,90,0,0,1
228,UTA,NYK,1,0,90,79,0,2,-1
228,UTA,NYK,0,1,77,61,1,3,1
228,UTA,NYK,1,0,61,53,1,2,-4
228,UTA,NYK,0,1,53,36,1,3,2
228,UTA,NYK,1,0,36,27,1,3,-5
228,UTA,NYK,0,1,27,16,1,2,2
228,UTA,NYK,1,0,16,11,1,3,-4
228,UTA,NYK,1,0,11,10,0,5,-1
228,UTA,NYK,0,1,10,2,0,5,3
228,UTA,NYK,0,1,2,1,0,2,0
229,MEM,DEN,0,1,158,147,1,3,-3
229,MEM,DEN,0,1,147,133,0,5,0
229,MEM,DEN,0,1,133,116,0,0,-2
229,MEM,DEN,1,0,116,103,0,2,2
229,MEM,DEN,1,0,102,98,0,5,2
229,MEM,DEN,1,0,98,85,0,0,0
229,MEM,DEN,0,1,85,69,0,3,0
229,MEM,DEN,0,1,69,53,0,5,0
229,MEM,DEN,0,1,53,41,1,2,-1
229,MEM,DEN,1,0,41,26,0,3,-1
229,MEM,DEN,0,1,23,12,0,5,1
229,MEM,DEN,1,0,12,12,1,2,-1
229,MEM,DEN,0,1,12,4,0,3,-2
229,MEM,DEN,0,1,2,1,0,5,-2
229,MEM,DEN,0,1,1,0,1,3,-4
230,ATL,SAC,0,1,166,150,0,2,2
230,ATL,SAC,1,0,149,138,0,3,-2
230,ATL,SAC,0,1,138,121,0,2,2
230,ATL,SAC,1,0,119,113,0,2,-2
230,ATL,SAC,0,1,112,106,1,2,2
230,ATL,SAC,1,0,106,95,0,3,-4
230,ATL,SAC,0,1,95,95,0,5,4
230,ATL,SAC,1,0,95,84,1,3,-4
230,ATL,SAC,0,1,84,69,0,2,1
230,ATL,SAC,1,0,69,59,0,2,-1
230,ATL,SAC,1,0,59,41,0,5,-1
230,ATL,SAC,1,0,41,29,1,3,-3
230,ATL,SAC,0,1,29,13,1,2,0
230,ATL,SAC,1,0,13,3,0,0,-2
230,ATL,SAC,1,0,3,2,0,5,-2
231,OKC,DAL,1,0,160,156,0,2,6
231,OKC,DAL,1,0,155,155,1,2,6
231,OKC,DAL,0,1,154,142,1,2,-8
231,OKC,DAL,1,0,142,126,0,2,6
231,OKC,DAL,1,0,125,115,0,5,6
231,OKC,DAL,1,0,115,104,0,2,4
231,OKC,DAL,0,1,103,93,0,3,-4
231,OKC,DAL,1,0,93,78,0,3,4
231,OKC,DAL,0,1,77,66,1,3,-4
231,OKC,DAL,1,0,66,55,1,2,1
231,OKC,DAL,0,1,55,35,0,3,-3
231,OKC,DAL,1,0,34,17,0,5,3
231,OKC,DAL,1,0,17,17,0,0,3
231,OKC,DAL,0,1,17,10,0,2,-3
231,OKC,DAL,0,1,9,5,0,3,-3
231,OKC,DAL,0,1,3,1,0,3,-3
232,MIL,HOU,0,1,175,158,1,3,8
232,MIL,HOU,1,0,158,139,1,2,-11
232,MIL,HOU,1,0,139,118,0,5,-9
232,MIL,HOU,1,0,118,105,1,2,-10
232,MIL,HOU,0,1,105,105,0,5,8
232,MIL,HOU,0,1,105,79,0,0,8
232,MIL,HOU,1,0,79,72,1,2,-8
232,MIL,HOU,0,1,72,48,0,0,6
232,MIL,HOU,0,1,48,39,0,5,6
232,MIL,HOU,0,1,39,17,0,2,5
232,MIL,HOU,0,1,17,15,0,3,5
232,MIL,HOU,1,0,14,10,0,3,-5
232,MIL,HOU,1,0,9,7,1,3,-5
232,MIL,HOU,1,0,7,4,0,5,-2
232,MIL,HOU,1,0,4,0,0,3,-4
233,CHA,ORL,1,0,178,165,1,2,-6
233,CHA,ORL,0,1,165,154,0,0,4
233,CHA,ORL,1,0,154,139,0,3,-4
233,CHA,ORL,0,1,138,123,0,5,4
233,CHA,ORL,0,1,123,123,0,0,4
233,CHA,ORL,1,0,123,113,1,2,-4
233,CHA,ORL,0,1,113,91,0,2,2
233,CHA,ORL,0,1,91,91,1,2,2
233,CHA,ORL,1,0,91,91,0,5,-4
233,CHA,ORL,1,0,91,76,0,2,-5
233,CHA,ORL,1,0,76,76,1,2,-5
233,CHA,ORL,0,1,76,60,0,0,3
233,CHA,ORL,1,0,60,56,1,2,-3
233,CHA,ORL,0,1,56,34,0,2,1
233,CHA,ORL,1,0,33,29,1,2,-1
233,CHA,ORL,0,1,29,23,0,2,-1
233,CHA,ORL,0,1,23,22,0,5,-1
233,CHA,ORL,1,0,22,16,0,0,1
233,CHA,ORL,0,1,16,14,0,2,-1
233,CHA,ORL,0,1,14,12,0,5,-1
233,CHA,ORL,0,1,12,5,1,3,-3
233,CHA,ORL,1,0,5,0,0,3,0
234,CHA,ORL,0,1,173,164,1,2,-4
234,CHA,ORL,1,0,164,141,0,2,2
234,CHA,ORL,1,0,139,126,0,3,2
234,CHA,ORL,0,1,126,115,0,2,-2
234,CHA,ORL,0,1,115,102,0,3,-2
234,CHA,ORL,1,0,101,86,1,2,2
234,CHA,ORL,0,1,86,73,0,2,-4
234,CHA,ORL,1,0,72,60,0,2,4
234,CHA,ORL,1,0,60,51,0,5,4
234,CHA,ORL,0,1,51,44,1,3,-4
234,CHA,ORL,1,0,44,29,0,0,1
234,CHA,ORL,0,1,29,26,1,2,-1
234,CHA,ORL,1,0,26,18,1,3,-1
234,CHA,ORL,0,1,18,7,0,2,-2
234,CHA,ORL,0,1,6,6,0,5,-2
234,CHA,ORL,0,1,6,3,0,5,-2
234,CHA,ORL,0,1,3,0,0,3,-4
235,DET,DEN,1,0,158,153,0,3,-1
235,DET,DEN,0,1,151,137,1,2,1
235,DET,DEN,1,0,137,122,1,2,-3
235,DET,DEN,1,0,122,110,0,5,-1
235,DET,DEN,1,0,110,108,0,5,-1
235,DET,DEN,1,0,107,88,0,3,-2
235,DET,DEN,0,1,87,87,0,5,2
235,DET,DEN,1,0,87,76,1,3,-2
235,DET,DEN,1,0,76,63,0,5,1
235,DET,DEN,1,0,63,48,1,2,-1
235,DET,DEN,0,1,48,24,1,2,-1
235,DET,DEN,1,0,24,17,0,2,-1
235,DET,DEN,1,0,16,16,0,2,-1
235,DET,DEN,0,1,15,14,0,2,1
235,DET,DEN,1,0,13,4,0,2,-1
235,DET,DEN,1,0,3,0,0,5,-1
235,DET,DEN,0,1,0,0,0,5,3
236,MEM,MIN,0,1,165,152,1,2,1
236,MEM,MIN,1,0,148,126,0,3,-3
236,MEM,MIN,1,0,124,121,1,3,-3
236,MEM,MIN,1,0,121,100,0,5,0
236,MEM,MIN,1,0,100,88,1,2,-2
236,MEM,MIN,0,1,82,75,0,3,0
236,MEM,MIN,0,1,74,59,0,3,0
236,MEM,MIN,1,0,58,43,0,3,0
236,MEM,MIN,1,0,42,35,0,5,0
236,MEM,MIN,1,0,35,35,0,0,-1
236,MEM,MIN,1,0,35,15,0,5,-1
236,MEM,MIN,0,1,15,13,0,5,3
236,MEM,MIN,1,0,13,7,0,2,-3
236,MEM,MIN,1,0,6,5,0,5,-3
236,MEM,MIN,1,0,5,3,0,3,-5
236,MEM,MIN,1,0,1,0,0,2,-5
237,ATL,PHX,1,0,165,149,1,3,-6
237,ATL,PHX,0,1,149,117,1,2,3
237,ATL,PHX,1,0,117,102,0,3,-5
237,ATL,PHX,0,1,101,100,0,5,5
237,ATL,PHX,0,1,100,74,0,2,3
237,ATL,PHX,1,0,73,70,0,2,-3
237,ATL,PHX,1,0,67,64,0,0,-3
237,ATL,PHX,0,1,64,62,0,2,3
237,ATL,PHX,0,1,61,60,0,2,3
237,ATL,PHX,0,1,58,58,0,2,3
237,ATL,PHX,1,0,57,47,1,3,-3
237,ATL,PHX,0,1,38,25,0,2,0
237,ATL,PHX,0,1,25,25,1,2,0
237,ATL,PHX,0,1,25,21,0,5,2
237,ATL,PHX,1,0,21,21,1,2,-2
237,ATL,PHX,0,1,21,0,1,3,0
238,MIA,CHI,1,0,177,161,0,2,0
238,MIA,CHI,0,1,160,154,0,3,0
238,MIA,CHI,1,0,153,134,1,2,0
238,MIA,CHI,0,1,134,113,0,3,-2
238,MIA,CHI,1,0,112,84,0,2,2
238,MIA,CHI,0,1,82,74,1,2,-2
238,MIA,CHI,1,0,74,62,1,2,0
238,MIA,CHI,0,1,62,42,0,2,-2
238,MIA,CHI,1,0,41,23,1,2,2
238,MIA,CHI,0,1,23,10,0,0,-4
238,MIA,CHI,0,1,10,8,0,5,-4
238,MIA,CHI,0,1,7,0,0,3,-5
239,ORL,MEM,0,1,166,138,0,2,1
239,ORL,MEM,0,1,134,115,0,2,1
239,ORL,MEM,1,0,114,97,0,2,-1
239,ORL,MEM,0,1,97,83,0,2,1
239,ORL,MEM,0,1,80,73,0,5,1
239,ORL,MEM,0,1,72,50,0,2,0
239,ORL,MEM,1,0,49,28,1,2,0
239,ORL,MEM,0,1,28,21,0,0,-2
239,ORL,MEM,1,0,21,18,1,2,2
239,ORL,MEM,0,1,18,14,1,2,-4
239,ORL,MEM,1,0,14,12,0,0,2
239,ORL,MEM,0,1,12,1,1,2,-2
239,ORL,MEM,1,0,1,0,0,2,0
240,HOU,NOP,1,0,165,156,0,3,1
240,HOU,NOP,1,0,155,154,0,0,1
240,HOU,NOP,1,0,154,137,0,5,1
240,HOU,NOP,0,1,137,137,1,2,-1
240,HOU,NOP,1,0,137,111,0,3,-2
240,HOU,NOP,1,0,109,103,0,0,-2
240,HOU,NOP,0,1,103,84,0,0,2
240,HOU,NOP,1,0,84,69,1,3,-2
240,HOU,NOP,0,1,69,57,0,2,-1
240,HOU,NOP,1,0,57,34,1,2,1
240,HOU,NOP,0,1,34,28,1,2,-3
240,HOU,NOP,1,0,15,4,0,2,1
240,HOU,NOP,1,0,4,4,0,0,1
240,HOU,NOP,0,1,4,0,0,3,-1
241,CHA,SAC,0,1,170,153,0,3,-6
241,CHA,SAC,0,1,150,144,1,2,-6
241,CHA,SAC,1,0,144,144,0,5,4
241,CHA,SAC,1,0,144,122,0,2,3
241,CHA,SAC,1,0,121,116,1,3,3
241,CHA,SAC,0,1,116,107,1,3,-6
241,CHA,SAC,1,0,107,96,0,0,3
241,CHA,SAC,0,1,96,91,1,2,-3
241,CHA,SAC,0,1,91,81,0,5,-1
241,CHA,SAC,0,1,81,68,0,0,-3
241,CHA,SAC,0,1,68,64,0,5,-3
241,CHA,SAC,0,1,64,55,1,2,-5
241,CHA,SAC,1,0,55,34,0,2,3
241,CHA,SAC,0,1,32,27,1,2,-3
241,CHA,SAC,1,0,27,8,0,0,1
241,CHA,SAC,1,0,8,5,0,5,1
241,CHA,SAC,0,1,5,1,0,5,1
242,CHA,SAC,1,0,178,173,1,3,-1
242,CHA,SAC,1,0,173,156,0,5,2
242,CHA,SAC,0,1,156,143,0,3,-2
242,CHA,SAC,1,0,142,118,1,2,2
242,CHA,SAC,0,1,118,108,1,2,-4
242,CHA,SAC,1,0,108,89,0,3,2
242,CHA,SAC,1,0,88,77,0,2,2
242,CHA,SAC,1,0,75,60,0,2,2
242,CHA,SAC,0,1,59,38,1,2,-2
242,CHA,SAC,0,1,38,33,0,5,0
242,CHA,SAC,1,0,33,26,0,5,2
242,CHA,SAC,1,0,26,2,0,2,0
242,CHA,SAC,1,0,2,2,0,0,0
242,CHA,SAC,0,1,2,1,0,0,0
242,CHA,SAC,1,0,1,0,0,3,0
243,CHA,SAC,0,1,173,158,0,5,2
243,CHA,SAC,0,1,158,158,0,0,2
243,CHA,SAC,1,0,158,146,0,3,-2
243,CHA,SAC,1,0,146,144,0,2,-2
243,CHA,SAC,0,1,144,124,0,2,2
243,CHA,SAC,1,0,123,123,0,5,-2
243,CHA,SAC,0,1,123,111,0,3,2
243,CHA,SAC,0,1,109,86,0,2,2
243,CHA,SAC,0,1,84,84,0,5,2
243,CHA,SAC,1,0,84,75,1,2,-2
243,CHA,SAC,0,1,67,49,0,3,0
243,CHA,SAC,1,0,45,35,0,2,0
243,CHA,SAC,0,1,33,12,1,2,0
243,CHA,SAC,1,0,12,9,1,3,-2
243,CHA,SAC,0,1,9,0,0,2,-1
244,DET,UTA,0,1,164,149,1,2,-5
244,DET,UTA,1,0,149,135,0,2,3
244,DET,UTA,0,1,134,120,1,2,-3
244,DET,UTA,1,0,120,103,1,2,1
244,DET,UTA,0,1,103,83,0,2,-3
244,DET,UTA,1,0,83,68,1,3,3
244,DET,UTA,0,1,68,60,1,2,-6
244,DET,UTA,1,0,60,49,0,2,4
244,DET,UTA,0,1,48,25,0,2,-4
244,DET,UTA,0,1,24,13,0,3,-4
244,DET,UTA,0,1,12,7,1,3,-4
244,DET,UTA,0,1,7,6,0,5,-1
244,DET,UTA,0,1,6,5,0,5,-1
244,DET,UTA,0,1,5,1,0,3,-3
245,MIA,BKN,1,0,179,167,1,2,1
245,MIA,BKN,1,0,167,152,0,5,3
245,MIA,BKN,1,0,152,132,0,2,1
245,MIA,BKN,0,1,131,114,0,2,-1
245,MIA,BKN,1,0,113,91,1,2,1
245,MIA,BKN,0,1,91,91,0,5,-3
245,MIA,BKN,0,1,91,82,0,0,-4
245,MIA,BKN,1,0,82,64,1,2,4
245,MIA,BKN,0,1,64,54,1,3,-6
245,MIA,BKN,1,0,54,36,0,2,3
245,MIA,BKN,0,1,35,21,0,3,-3
245,MIA,BKN,0,1,20,18,0,5,-3
245,MIA,BKN,0,1,18,14,0,5,-4
245,MIA,BKN,0,1,14,14,0,0,-4
245,MIA,BKN,0,1,14,7,0,5,-4
245,MIA,BKN,0,1,7,1,1,2,-6
246,LAC,IND,1,0,170,148,0,3,6
246,LAC,IND,0,1,147,137,1,2,-6
246,LAC,IND,1,0,137,117,0,2,4
246,LAC,IND,0,1,117,117,0,5,-4
246,LAC,IND,0,1,117,103,1,3,-5
246,LAC,IND,0,1,103,82,0,5,-2
246,LAC,IND,0,1,81,55,0,2,-3
246,LAC,IND,1,0,45,34,1,2,3
246,LAC,IND,0,1,34,28,1,3,-5
246,LAC,IND,1,0,28,6,0,3,2
246,LAC,IND,1,0,3,2,0,0,2
246,LAC,IND,0,1,2,0,0,0,-2
247,DAL,LAL,1,0,173,151,1,2,0
247,DAL,LAL,0,1,151,132,0,3,-2
247,DAL,LAL,1,0,130,107,0,2,2
247,DAL,LAL,0,1,104,96,1,2,-2
247,DAL,LAL,1,0,96,83,0,2,0
247,DAL,LAL,1,0,80,77,0,2,0
247,DAL,LAL,0,1,75,64,0,2,0
247,DAL,LAL,1,0,64,54,0,3,0
247,DAL,LAL,0,1,52,36,0,2,0
247,DAL,LAL,0,1,33,14,0,5,0
247,DAL,LAL,0,1,14,14,0,0,0
247,DAL,LAL,1,0,14,2,1,2,0
247,DAL,LAL,0,1,2,0,0,3,-2
248,OKC,NYK,0,1,179,156,1,2,-2
248,OKC,NYK,1,0,156,136,1,3,0
248,OKC,NYK,0,1,136,110,1,3,-3
248,OKC,NYK,1,0,110,96,0,2,0
248,OKC,NYK,0,1,88,73,1,2,0
248,OKC,NYK,1,0,73,63,0,0,-2
248,OKC,NYK,0,1,63,59,1,2,2
248,OKC,NYK,1,0,59,52,0,2,-4
248,OKC,NYK,1,0,50,49,1,2,-4
248,OKC,NYK,0,1,43,27,0,2,2
248,OKC,NYK,1,0,25,16,1,2,-2
248,OKC,NYK,0,1,16,1,0,2,0
249,LAC,ATL,1,0,179,152,0,2,2
249,LAC,ATL,0,1,152,135,1,2,-2
249,LAC,ATL,1,0,135,113,1,2,0
249,LAC,ATL,0,1,113,103,0,3,-2
249,LAC,ATL,1,0,101,78,0,3,2
249,LAC,ATL,0,1,77,54,0,0,-2
249,LAC,ATL,1,0,54,41,0,3,2
249,LAC,ATL,0,1,33,25,1,3,-2
249,LAC,ATL,1,0,25,15,1,2,-1
249,LAC,ATL,0,1,15,9,0,2,-1
249,LAC,ATL,0,1,9,8,0,5,-1
249,LAC,ATL,1,0,8,7,0,5,3
249,LAC,ATL,1,0,7,6,0,0,2
249,LAC,ATL,0,1,6,1,0,2,-2
250,OKC,MIN,1,0,175,153,0,0,4
250,OKC,MIN,0,1,153,119,1,2,-4
250,OKC,MIN,1,0,119,105,1,3,2
250,OKC,MIN,0,1,105,96,1,2,-5
250,OKC,MIN,1,0,96,86,1,2,3
250,OKC,MIN,0,1,86,81,0,0,-5
250,OKC,MIN,1,0,81,74,1,2,5
250,OKC,MIN,1,0,74,63,0,5,7
250,OKC,MIN,0,1,63,63,1,2,-7
250,OKC,MIN,0,1,63,42,0,5,-4
250,OKC,MIN,1,0,42,32,0,2,4
250,OKC,MIN,0,1,30,24,0,3,-4
250,OKC,MIN,0,1,22,20,0,5,-4
250,OKC,MIN,0,1,20,13,1,2,-6
250,OKC,MIN,0,1,13,12,0,5,-4
250,OKC,MIN,0,1,12,9,0,3,-6
250,OKC,MIN,0,1,8,8,0,2,-6
250,OKC,MIN,0,1,7,6,1,2,-6
250,OKC,MIN,0,1,6,5,0,5,-4
250,OKC,MIN,0,1,5,0,1,3,-6
251,DEN,WAS,0,1,174,174,0,5,-4
251,DEN,WAS,1,0,174,162,1,2,4
251,DEN,WAS,0,1,162,142,0,2,-6
251,DEN,WAS,0,1,141,136,1,3,-6
251,DEN,WAS,1,0,136,114,0,0,3
251,DEN,WAS,1,0,114,113,0,5,3
251,DEN,WAS,1,0,113,93,1,2,2
251,DEN,WAS,0,1,93,73,0,2,-4
251,DEN,WAS,1,0,71,50,0,3,4
251,DEN,WAS,0,1,48,36,0,3,-4
251,DEN,WAS,0,1,35,32,0,5,-4
251,DEN,WAS,0,1,32,30,0,5,-4
251,DEN,WAS,1,0,30,25,0,5,6
251,DEN,WAS,0,1,25,25,0,5,-4
251,DEN,WAS,0,1,25,20,0,3,-5
251,DEN,WAS,0,1,19,17,0,5,-5
251,DEN,WAS,1,0,16,13,0,5,6
251,DEN,WAS,0,1,13,11,0,5,-4
251,DEN,WAS,0,1,11,5,1,2,-6
251,DEN,WAS,0,1,5,5,0,5,-4
251,DEN,WAS,0,1,5,2,1,2,-6
252,MIA,MIL,1,0,166,146,1,3,0
252,MIA,MIL,0,1,146,120,0,0,-3
252,MIA,MIL,1,0,120,103,0,3,3
252,MIA,MIL,0,1,101,96,0,5,-3
252,MIA,MIL,1,0,96,73,0,0,2
252,MIA,MIL,0,1,64,60,1,2,-2
252,MIA,MIL,1,0,60,45,1,2,0
252,MIA,MIL,0,1,45,29,0,0,-2
252,MIA,MIL,0,1,29,29,0,5,-2
252,MIA,MIL,0,1,28,16,0,3,-3
252,MIA,MIL,0,1,15,14,0,5,-3
252,MIA,MIL,0,1,14,5,1,2,-4
252,MIA,MIL,0,1,5,4,0,5,-2
252,MIA,MIL,0,1,4,3,0,0,-4
253,WAS,HOU,1,0,165,161,0,5,-2
253,WAS,HOU,1,0,160,147,1,3,-3
253,WAS,HOU,0,1,142,122,0,3,0
253,WAS,HOU,0,1,119,118,0,5,0
253,WAS,HOU,0,1,118,107,0,2,-2
253,WAS,HOU,0,1,106,92,0,3,-2
253,WAS,HOU,1,0,91,82,0,2,2
253,WAS,HOU,0,1,81,73,0,3,-2
253,WAS,HOU,0,1,73,73,0,5,-2
253,WAS,HOU,0,1,73,60,0,5,-4
253,WAS,HOU,1,0,60,39,0,2,2
253,WAS,HOU,1,0,38,37,1,2,2
253,WAS,HOU,0,1,37,32,1,2,-4
253,WAS,HOU,1,0,32,32,0,5,2
253,WAS,HOU,1,0,32,10,0,2,1
253,WAS,HOU,0,1,9,5,0,2,-1
253,WAS,HOU,0,1,4,3,0,2,-1
253,WAS,HOU,1,0,2,0,0,3,1
254,DEN,IND,1,0,178,158,0,2,-1
254,DEN,IND,0,1,157,153,0,0,1
254,DEN,IND,1,0,153,140,0,2,-1
254,DEN,IND,1,0,140,139,1,2,-1
254,DEN,IND,0,1,139,117,1,2,-1
254,DEN,IND,1,0,117,98,1,2,-1
254,DEN,IND,1,0,98,83,0,5,1
254,DEN,IND,1,0,83,60,0,2,0
254,DEN,IND,1,0,60,57,0,2,0
254,DEN,IND,0,1,56,44,0,0,0
254,DEN,IND,1,0,44,25,0,3,0
254,DEN,IND,0,1,23,0,0,3,0
255,DEN,IND,0,1,158,154,0,3,3
255,DEN,IND,1,0,154,149,0,0,-3
255,DEN,IND,1,0,149,133,0,5,-3
255,DEN,IND,1,0,132,119,0,3,-3
255,DEN,IND,0,1,118,100,1,2,3
255,DEN,IND,1,0,100,89,1,2,-5
255,DEN,IND,0,1,89,74,0,2,3
255,DEN,IND,1,0,73,64,1,2,-3
255,DEN,IND,0,1,54,45,0,2,1
255,DEN,IND,0,1,44,32,0,5,1
255,DEN,IND,1,0,32,28,0,0,-1
255,DEN,IND,1,0,28,27,0,5,-1
255,DEN,IND,0,1,27,20,1,2,1
255,DEN,IND,1,0,20,20,0,5,-3
256,SAC,MEM,1,0,171,160,0,3,-8
