"GameIndex","AwayTeam","HomeTeam","Win","InitPoss","AwayETM","HomeETM","AwayDETM","HomeDETM","AwayWPstart","HomeWPstart","AwayWPend","HomeWPend","AwayCorrectO","HomeCorrectO","AwayCorrectD","HomeCorrectD","AwayPoss","HomePoss"
160,"CLE","PHX",-1,1,0.103589310019801,0.134961935098842,0,0,0.714973748034491,0.285026251965509,0.000217569434753262,0.999782430565247,0,0,0,1,5,8
161,"PHI","UTA",1,0,0.111045549417742,0.0711229507135911,0,0,0.163888221824173,0.836111778175827,0.001922994006191,0.998077005993809,0,0,2,0,8,6
162,"MIA","MEM",0,1,0.121418043315758,0.138768826614845,0,0,0.480438741986183,0.519561258013817,0.701462790806027,0.298537209193973,0,0,0,0,7,4
163,"IND","CHI",0,0,0.148999283699744,0.0835039129677183,0,0,0.835975787695805,0.164024212304195,0.608769539765383,0.391230460234617,0,0,0,0,7,4
164,"IND","CHI",1,1,0.175582761079657,0.0461351377159927,0.010066808643879,0,0.10880609747735,0.89119390252265,0.180163710973154,0.819836289026846,0,0,0,0,7,7
165,"LAC","CHA",-1,1,0.00113454761679898,0.0479463800134568,0,0,0.97150100446609,0.0284989955339099,0.00579095427106502,0.994209045728935,0,0,0,4,2,6
166,"PHI","SAC",-1,1,0.0157061133988572,0.0351343743051025,0.0107281505338418,0,0.640336448096385,0.359663551903615,1.34264501294723e-07,0.999999865735499,0,0,0,2,3,4
167,"WAS","TOR",1,1,0.0817464231366378,0.0206269880037125,0.0729373665556444,0,0.055322019421609,0.944677980578391,0.126051108824738,0.873948891175262,0,0,1,0,9,5
168,"GSW","HOU",-1,1,0.00230095211133474,0.0239306654724427,0.00219897436722172,0,0.920354895045136,0.0796451049548644,0.00050606196438574,0.999493938035614,0,0,0,1,5,6
169,"MIL","IND",-1,0,0.0666418699811461,0.108602164328065,0,0,0.971609285946836,0.028390714053164,0.0308661828907021,0.969133817109298,0,0,0,2,8,8
170,"PHX","OKC",1,1,0.206353638033484,0.114250175692424,0,0.0267883949319252,0.441350820135849,0.558649179864151,0.0324341747061334,0.967565825293867,0,0,3,0,7,5
171,"BKN","BOS",-1,1,0.124882590070132,0.0747197695386228,0.071173932657717,0,0.881432625343582,0.118567374656418,0.130013180881291,0.869986819118709,0,0,0,0,8,10
172,"DEN","GSW",0,1,0.185960143428959,0.0594054899006047,0,0.072243044652206,0.144700883300493,0.855299116699507,0.205990391446738,0.794009608553262,0,0,0,0,8,4
173,"DEN","GSW",1,1,0.144682210967633,0.132094373122808,0.00057448215147396,0,0.453494078310007,0.546505921689993,0.121496307490504,0.878503692509496,0,0,1,0,7,5
174,"MEM","UTA",0,0,0.07724619776592,0.232576896200029,0,0,0.290544226251084,0.709455773748916,0.61335272612414,0.38664727387586,0,0,0,0,5,7
175,"MEM","UTA",1,0,0.139133686569653,0.0145864908526616,0,0,0.622925259867285,0.377074740132715,0.00761100690362404,0.992388993096376,0,0,2,0,7,2
176,"CHI","TOR",-1,0,0.113142835746682,0.142636078461279,0,0.00582325791214389,0.163726765918721,0.836273234081279,0.302365378773036,0.697634621226964,0,0,0,3,5,7
177,"IND","MIA",0,1,0.0527309225041436,0.15726769181435,0,0,0.349675858723804,0.650324141276196,0.185356103832765,0.814643896167235,0,0,0,1,4,7
178,"IND","MIA",1,0,0.0836369407920038,0.121016015654658,0.0169002865503553,0.066081759537311,0.429769618198503,0.570230381801497,0.133410182794883,0.866589817205117,0,0,2,0,5,6
179,"HOU","UTA",-1,0,0.112046789126545,0.0829053073470894,0,0,0.523306397535111,0.476693602464889,0.141544418973616,0.858455581026384,0,0,0,3,6,4
180,"SAC","DAL",0,0,0.211471179682097,0.0948536883432303,0,0,0.555789430826607,0.444210569173393,0.179375774144586,0.820624225855414,0,0,0,0,8,6
181,"SAC","DAL",0,1,0.0700681327913931,0.174026897057423,0,0,0.645280168181212,0.354719831818788,0.690959303989378,0.309040696010622,0,0,0,0,6,6
182,"SAC","DAL",1,0,0.011971249693401,0.0533951192667065,0.0897871277224318,0,0.729411539254161,0.270588460745839,0.28219347819237,0.71780652180763,0,0,0,0,6,5
183,"DET","BOS",-1,0,0.0384510082349632,0.0989627494411256,0,0,0.43745493938837,0.56254506061163,0.0161528726315513,0.983847127368449,0,0,0,2,4,6
184,"DEN","MIN",-1,1,0.0745068406898316,0.11817561856133,0,0,0.626585505542764,0.373414494457236,0.00856721734662191,0.991432782653378,0,0,0,1,5,8
185,"LAL","SAC",1,1,0.12933110775826,0.0249939747167644,0,0,0.352876030450018,0.647123969549982,0.12727584956181,0.87272415043819,0,0,1,0,8,5
186,"OKC","LAL",-1,1,0.0621996615872737,0.123789877359275,0.0099589964673138,0,0.44498464115812,0.55501535884188,0.0282509060202484,0.971749093979752,0,0,0,2,6,8
187,"DAL","MIL",1,1,0.0686500557125514,0.0462095301221769,0,0,0.457500512988819,0.542499487011181,0.472481230348803,0.527518769651197,0,0,0,0,6,5
188,"IND","NOP",-1,1,0.0858255309343879,0.0376945676446239,0.0481135944841294,0,0.846876230122237,0.153123769877763,0.018554814048161,0.981445185951839,0,0,0,1,6,5
189,"NYK","SAS",1,0,0.167012963348701,0.0669649090714452,0,0,0.165049160093774,0.834950839906226,0.373584648507206,0.626415351492794,0,0,0,0,7,5
190,"CHA","DEN",1,0,0.0453397331854379,0.00890050287246624,0.0278560633248093,0,0.0278836766439627,0.972116323356037,0.131938839355789,0.868061160644211,0,0,0,0,7,4
191,"IND","HOU",0,0,0.0391270689192042,0.0583741327713692,0,0,0.634266200600285,0.365733799399715,0.7157160568192,0.2842839431808,0,0,0,0,6,5
192,"IND","HOU",0,1,0.0692503613446201,0.112633075164597,0,0.0710133223574627,0.837028468714601,0.162971531285399,0.967489973570675,0.032510026429325,0,0,0,0,5,7
193,"NOP","LAC",0,1,0.0585254583548867,0.0230912994075687,0,0,0.275591639448288,0.724408360551712,0.722246404009421,0.277753595990579,0,0,1,2,5,5
194,"NOP","LAC",1,0,0.212216942202303,0.0511692618259024,0,0,0.466927218596584,0.533072781403416,0.0476882374672434,0.952311762532757,0,0,2,0,8,3
195,"BOS","MEM",1,0,0.0603165388336985,0.128302348309477,0.0091041708972651,0.00905673351872138,0.343785286371885,0.656214713628115,0.119320491877187,0.880679508122813,0,0,3,0,6,8
196,"OKC","POR",1,1,0.0483342496779003,0.0346824880576083,0,0.0445584910082779,0.910819868357449,0.0891801316425513,0.00544874454185352,0.994551255458146,0,0,2,0,5,7
197,"CLE","DAL",0,1,0.0626532984861154,0.147662207597185,0,0,0.78662262418845,0.21337737581155,0.661153581225963,0.338846418774037,0,0,0,0,3,5
198,"CLE","DAL",-1,0,0.0923105286300318,0.174620767369595,0,0,0.364897547117784,0.635102452882216,4.92055533494185e-05,0.999950794446651,0,0,0,1,5,8
199,"NOP","LAL",1,0,0.098410879887457,0.0883977027481792,0,0,0.729066528406681,0.270933471593319,0.0111434163772987,0.988856583622701,0,0,1,0,6,6
200,"CHI","MIL",1,1,0.123336076698816,0.0285653787144679,0,0,0.468462383413249,0.531537616586751,9.90181307052856e-08,0.999999900981869,0,0,2,0,7,4
201,"OKC","MIN",-1,1,0.0586567769676828,0.0670049871804028,0.0042242913890943,0,0.845821581888603,0.154178418111397,0.00713748039071305,0.992862519609287,0,0,0,2,6,8
202,"GSW","DEN",1,0,0.123423386297037,0.0180042588020534,0,0,0.0396181860695909,0.960381813930409,0.296478253332028,0.703521746667972,0,0,2,0,9,6
203,"MIN","HOU",1,1,0.0605254817013836,0.0448153637805839,0,0.0345833128483934,0.168084607140329,0.831915392859671,0.120511317342942,0.879488682657058,0,0,0,0,4,6
204,"MIL","WAS",1,1,0.0669638843278721,0.0159546430910025,0,0.00365073613498501,0.078764593946376,0.921235406053624,0.00537193696075892,0.994628063039241,0,0,3,0,10,5
205,"DET","MEM",1,0,0.0341481569479089,0.0886446370976446,0,0,0.894294467631939,0.105705532368061,0.017997188529616,0.982002811470384,0,0,1,0,5,5
206,"TOR","ORL",0,1,0.0203586775181273,0.173866078251456,0,0,0.70068881531157,0.29931118468843,0.718278500592961,0.281721499407039,0,0,0,0,5,8
207,"TOR","ORL",-1,0,0.0142466019075711,0.0865808722653399,0,0.0610555233529781,0.891712343599129,0.108287656400871,0.123663991761949,0.876336008238051,0,0,0,1,6,7
208,"CHI","PHI",0,1,0.039130671062186,0.112875211908136,0,0,0.368803859841456,0.631196140158544,0.712045161780959,0.287954838219041,0,0,0,0,5,5
209,"CHI","PHI",-1,0,0.0439665243660539,0.166792111653255,0,0,0.634088445022254,0.365911554977746,0.0393466561330063,0.960653343866994,0,0,0,2,4,7
210,"CLE","SAS",1,1,0.053770923684879,0.0172890017990186,0,0.00530099516179383,0.025360694774696,0.974639305225304,2.61995545941337e-06,0.999997380044541,0,0,3,0,11,6
211,"SAC","UTA",-1,0,0.0767032334611883,0.0487867996769599,0.0510222686407851,0,0.911482084385544,0.088517915614456,0.283978228650878,0.716021771349122,0,0,0,1,7,7
212,"MIA","DEN",-1,1,0.0733992039398687,0.153248786685234,0.0463217373810818,0,0.785797562839104,0.214202437160896,0.0467803270054956,0.953219672994504,0,0,0,2,4,6
213,"ATL","MIL",0,0,0.119468753664406,0.160416242548204,0,0,0.554333788459903,0.445666211540097,0.72138916108648,0.27861083891352,0,0,0,0,6,4
214,"CHA","NOP",1,0,0.0703759080525014,0.0680400787583475,0,0,0.375157624018895,0.624842375981105,0.297832852341176,0.702167147658824,0,0,0,0,5,5
215,"BOS","WAS",-1,0,0.232323810051213,0.153513428288966,0,0,0.649853516806642,0.350146483193358,0.197033399370486,0.802966600629514,0,0,0,3,7,6
216,"IND","DEN",1,0,0.0314838793843011,0.110847489450668,0.00472825805377353,0.0384577992821685,0.72739480389455,0.27260519610545,0.137374339684978,0.862625660315022,0,0,2,0,7,6
217,"UTA","CHA",0,1,0.131065589945199,0.121324766030325,0,0,0.622451682094109,0.377548317905891,0.614658724724204,0.385341275275796,0,0,2,0,6,5
218,"UTA","CHA",0,1,0.133521458246448,0.144929645226742,0,0.0771978025994712,0.62409379403731,0.37590620596269,0.695476869131117,0.304523130868883,0,0,1,0,9,5
219,"UTA","CHA",1,0,0.0591877558716538,0.0396182876089386,0,0,0.10895655277281,0.89104344722719,0.00300239021071302,0.996997609789287,0,0,2,0,5,3
220,"BOS","DAL",0,1,0.0691639452301341,0.205751391516682,0,0,0.372086154611194,0.627913845388806,0.607596710931947,0.392403289068053,0,0,1,0,4,7
221,"BOS","DAL",1,1,0.0403657822127066,0.0510660772578339,0,0,0.206037970248205,0.793962029751795,0.0138765033964989,0.986123496603501,0,0,4,0,8,5
222,"HOU","LAC",0,1,0.0751454468200609,0.059853939481416,0.00230115198062558,0,0.017029283105503,0.982970716894497,0.669659698802847,0.330340301197153,0,0,3,0,7,6
223,"NOP","MEM",1,0,0.0904500840825028,0.0558351283726949,0,0.0265530602250761,0.11718520269273,0.88281479730727,0.158369746080081,0.841630253919919,0,0,2,0,5,4
224,"PHI","NYK",0,1,0.119485951199971,0.0939351556056098,0,0,0.644757428238199,0.355242571761801,0.59715951960408,0.40284048039592,0,0,0,0,5,6
225,"PHI","NYK",0,0,0.158489780150461,0.0535687325965133,0,0,0.624989761470364,0.375010238529636,0.598779922976868,0.401220077023132,0,0,1,0,8,3
226,"IND","PHX",-1,0,0.0132295325722224,0.0367850332071956,0.00179649835091211,0,0.960914471083112,0.039085528916888,0.00132398696261027,0.99867601303739,0,0,0,3,6,9
227,"MIN","DAL",0,1,0.0649224166709892,0.0989521767707562,0,0,0.539963743514517,0.460036256485483,0.597672937791257,0.402327062208743,0,0,0,0,5,5
228,"UTA","NYK",0,0,0.101185860410902,0.208826453480452,0,0.0645318613861559,0.438310635726171,0.561689364273829,0.693432437140162,0.306567562859838,0,0,1,0,7,7
229,"MEM","DEN",-1,1,0.0362327969350157,0.0599007251586058,0,0,0.709477240579815,0.290522759420185,0.0103557116885555,0.989644288311444,0,0,0,1,4,6
230,"ATL","SAC",1,1,0.0372181916322967,0.0519697192133272,0,0,0.272069133890976,0.727930866109024,0.033221296723066,0.966778703276934,0,0,1,0,7,5
231,"OKC","DAL",-1,0,0.0957886576028531,0.103268827743402,0.039426452276266,0.0205197115398471,0.92426537687393,0.07573462312607,0.125151634770442,0.874848365229558,0,0,0,0,7,7
232,"MIL","HOU",1,1,0.0659655866227075,0.0194597481448613,0,0.0232982915664815,0.038367933056232,0.961632066943768,0.0104482884710283,0.989551711528972,0,0,1,0,6,5
233,"CHA","ORL",0,0,0.399115004244649,0.136089552524372,0.149126065077663,0,0.119093936121728,0.880906063878272,0.616476987826024,0.383523012173976,0,0,0,2,9,9
234,"CHA","ORL",-1,1,0.0345975005542978,0.120353764947878,0,0,0.778985218532987,0.221014781467013,0.0107724043639656,0.989227595636034,0,0,0,2,6,8
235,"DET","DEN",1,0,0.110958003948362,0.255096813068601,0,0.123333525935764,0.453759012154267,0.546240987845733,0.877259997192259,0.122740002807741,0,0,1,1,8,3
236,"MEM","MIN",1,1,0.126928719740824,0.0310973496917495,0,0,0.348733420749136,0.651266579250864,4.69664298694135e-05,0.999953033570131,0,0,1,0,8,3
237,"ATL","PHX",0,0,0.0497459958725989,0.350043368923633,0,0,0.115362974822583,0.884637025177417,0.607622085651905,0.392377914348095,0,0,0,0,6,8
238,"MIA","CHI",-1,0,0.0538554899745991,0.163418906026296,0,0,0.557546016485222,0.442453983514778,0.000636384849156513,0.999363615150843,0,0,0,1,5,6
239,"ORL","MEM",0,1,0.275117482543529,0.187566574508561,0.171094054365087,0,0.395063162136813,0.604936837863187,0.721179372436926,0.278820627563074,0,0,0,0,5,7
240,"HOU","NOP",-1,0,0.373973181699164,0.189986847524812,0.192629714166476,0,0.642226896182352,0.357773103817648,0.343040764372825,0.656959235627175,0,0,0,0,8,5
241,"CHA","SAC",1,1,0.0854380485071228,0.0769036177640724,0.0545478172801294,0,0.882407286917814,0.117592713082186,0.557517614068295,0.442482385931705,0,0,0,0,5,7
242,"CHA","SAC",0,0,0.183119540481615,0.0802127527291191,0,0,0.459335830415844,0.540664169584156,0.616476987826024,0.383523012173976,0,0,0,0,8,4
243,"CHA","SAC",-1,0,0.0628842184358797,0.0793089285365046,0,0,0.37944219726314,0.62055780273686,0.449172334645194,0.550827665354806,0,0,0,0,5,7
244,"DET","UTA",-1,1,0.0161104350715003,0.176301922336473,0,0.0140330988587006,0.845834212654609,0.154165787345391,0.125987168931457,0.874012831068543,0,0,0,2,4,8
245,"MIA","BKN",-1,0,0.0306680436683441,0.0438137512572486,0,0,0.649425492566002,0.350574507433998,0.000223924617160032,0.99977607538284,0,0,0,3,5,6
246,"LAC","IND",-1,0,0.0882830433860994,0.0806179941453719,0.0925505280437016,0,0.919135815353148,0.080864184646852,0.28304939918734,0.71695060081266,0,0,0,0,5,5
247,"DAL","LAL",-1,0,0.112546819947308,0.127181482417,0,0,0.540009600797249,0.459990399202751,0.258797226529732,0.741202773470268,0,0,0,0,6,6
248,"OKC","NYK",0,1,0.0771053993315784,0.139366252010759,0,0,0.649092003552072,0.350907996447928,0.691992468608321,0.308007531391679,0,0,0,0,6,6
249,"LAC","ATL",-1,0,0.191985254493259,0.186838766304403,0.046383592078403,0,0.691830155078196,0.308169844921804,0.203088350217275,0.796911649782725,0,0,0,1,6,6
250,"OKC","MIN",-1,0,0.0433335362583497,0.143273425495553,0.0100108012350334,0,0.847148134498786,0.152851865501214,3.07588649695045e-05,0.99996924113503,0,0,0,3,5,10
251,"DEN","WAS",-1,0,0.0228369306938811,0.0793636453476492,0,0,0.833100017266167,0.166899982733833,0.000802686830746357,0.999197313169254,0,0,0,6,4,7
252,"MIA","MIL",-1,0,0.0511740657371128,0.170352692308328,0,0,0.536596642811972,0.463403357188028,0.0476239682539088,0.952376031746091,0,0,0,3,4,6
253,"WAS","HOU",-1,1,0.10145239058845,0.0979978887464591,0.0165551712037714,0,0.280983445036834,0.719016554963166,0.953917549760593,0.046082450239407,0,0,0,0,6,7
254,"DEN","IND",0,0,0.130915674005402,0.143348688702356,0,0,0.452860433429585,0.547139566570415,0.610496126970012,0.389503873029988,0,0,0,0,7,4
255,"DEN","IND",1,1,0.0319458991379617,0.144557422535065,0,0.0593436350036306,0.217057642754416,0.782942357245584,0.078276371631257,0.921723628368743,0,0,2,0,5,5
256,"SAC","MEM",1,0,0.0801103009865354,0.00338222575885916,0,0,0.062528485012683,0.937471514987317,0.0493759830140973,0.950624016985903,0,0,3,0,9,4
257,"BKN","NOP",1,1,0.0930975502837075,0.157813288335518,0,0,0.368000045997665,0.631999954002335,0.283531913101907,0.716468086898093,0,0,0,0,6,5
258,"GSW","PHI",0,0,0.10436876633159,0.0405696574558324,0,0,0.987808976429617,0.012191023570383,0.639453356612161,0.360546643387839,0,0,0,0,8,6
259,"DET","TOR",1,0,0.0257752573773479,0.0104149045205174,0,0.00723657518883102,0.00625605228645147,0.993743947713549,2.39712228229325e-06,0.999997602877718,0,0,5,0,11,6
260,"BOS","ORL",1,0,0.0261957011339698,0.0124036478850833,0,0.00184783081411433,0.0883836098241098,0.91161639017589,0.999999588184431,4.11815568979179e-07,0,0,8,0,14,6
261,"MIN","POR",1,1,0.0503021169391548,0.0117130186582132,0,0.008236863235624,0.0190355597776311,0.980964440222369,3.07588649695422e-05,0.99996924113503,0,0,2,0,10,5
262,"DET","BKN",-1,1,0.0622988147486011,0.120804769642977,0.0365636003888933,0,0.379833652131872,0.620166347868128,0.00551625414203027,0.99448374585797,0,0,0,1,5,6
263,"CLE","IND",0,0,0.061440499949075,0.0880541868135706,0,0,0.208370027766576,0.791629972233424,0.714144352254792,0.285855647745208,0,0,0,0,4,6
264,"CLE","IND",-1,0,0.13434569569385,0.109744177352488,0,0,0.60087334891365,0.39912665108635,0.000595899784883946,0.999404100215116,0,0,0,2,4,5
265,"CHI","UTA",0,0,0.22409771892427,0.150364051734325,0,0,0.532082514373057,0.467917485626943,0.687738299438466,0.312261700561534,0,0,0,0,6,5
266,"MIN","LAL",1,0,0.10166215440236,0.0457800840589175,0,0,0.151426119714928,0.848573880285072,0.0296128832127647,0.970387116787235,0,0,4,0,7,5
267,"MIA","DAL",-1,1,0.038552098789727,0.0907326949224996,0.00541894946127586,0,0.787765870823486,0.212234129176514,0.128913786544655,0.871086213455345,0,0,0,1,5,5
268,"ORL","OKC",1,0,0.0366066371370181,0.154002454781685,0.0610555233529781,0,0.464531947403213,0.535468052596787,0.123663991761949,0.876336008238051,0,0,0,0,6,6
269,"CHI","SAC",-1,1,0.0851678755036996,0.128138250759095,0.0446601566124757,0.00575956164471914,0.964191575842961,0.0358084241570389,0.00558537959116312,0.994414620408837,0,0,1,2,5,10
270,"DEN","UTA",1,1,0.0558981138260975,0.0132989628067051,0,0.0269166227170657,0.35233754761738,0.64766245238262,0.0399986475565751,0.960001352443425,0,0,1,0,5,4
271,"LAL","NOP",-1,1,0.0278368697450091,0.0663189004062268,0,0.00705615093537867,0.958869959405476,0.0411300405945239,0.127920933066539,0.872079066933461,0,0,0,2,5,6
272,"MIA","CHA",-1,0,0.121873211547134,0.0508001018811517,0.00735129498889242,0,0.623293885117841,0.376706114882159,0.994209045728935,0.00579095427106502,0,0,0,2,7,6
273,"BOS","CLE",-1,1,0.101368791940988,0.0589276952580066,0,0,0.768651332721799,0.231348667278201,0.274622078179533,0.725377921820467,0,0,2,0,9,5
274,"CHI","DEN",1,0,0.0786836715174587,0.198663473313793,0,0.0962491817908582,0.55776343307946,0.44223656692054,0.000175522562548529,0.999824477437452,0,0,2,0,7,4
275,"MIL","UTA",1,0,0.0678339721307695,0.0887781276710045,0,0.0571041432473001,0.162964400868983,0.837035599131017,0.130530441449824,0.869469558550176,0,0,2,0,4,6
276,"WAS","CHA",1,0,0.0956233838553849,0.107096153307912,0,0,0.462657051931602,0.537342948068398,0.0109804906668349,0.989019509333165,0,0,3,1,7,5
277,"DAL","MEM",0,1,0.126212466274703,0.0803103840672307,0,0,0.843541594857233,0.156458405142767,0.297012451070677,0.702987548929323,0,0,0,0,5,7
278,"DAL","MEM",-1,0,0.268693279257688,0.061621642862184,0.149247195541177,0,0.629024827869332,0.370975172130668,0.973730137365011,0.026269862634989,0,0,0,1,5,4
279,"BKN","PHI",1,1,0.0378962919070487,0.153395893342005,0,0.0530624068330537,0.727118417326305,0.272881582673695,0.00551625414203024,0.99448374585797,0,0,3,0,5,5
280,"LAL","SAS",1,0,0.0499686528373305,0.0938422049138288,0,0.0363644497889548,0.290555060010368,0.709444939989632,0.00979093054263672,0.990209069457363,0,0,2,0,6,5
281,"DEN","NYK",-1,1,0.0276381134945127,0.0829205265675187,0,0,0.928457622645503,0.0715423773544969,0.000593525833214037,0.999406474166786,0,0,0,2,5,7
282,"ATL","ORL",0,1,0.165643930352358,0.0430255652975104,0,0,0.074190868729298,0.925809131270702,0.714797454380202,0.285202545619798,0,0,0,0,7,5
283,"ORL","ATL",0,1,0.112364065655515,0.0671400820761697,0,0,0.468093438440406,0.531906561559594,0.677124484417756,0.322875515582244,0,0,0,0,7,6
284,"DEN","BKN",1,0,0.113310611204806,0.0222113358169732,0,0,0.460848419130893,0.539151580869107,0.283531913101907,0.716468086898093,0,0,0,0,6,4
285,"LAL","IND",1,0,0.0975392286034513,0.00737153217548181,0,0,0.547345836439668,0.452654163560332,0.00054443177191257,0.999455568228087,0,0,2,0,10,2
286,"POR","MEM",0,1,0.384695847834433,0.095313770969127,0,0,0.449587301075016,0.550412698924984,0.182455516462357,0.817544483537643,0,0,1,0,9,5
287,"LAC","PHI",0,1,0.0329302713278649,0.0536201881114018,0,0,0.166984922044121,0.833015077955879,0.677853021299287,0.322146978700713,0,0,0,0,4,6
288,"UTA","DAL",0,1,0.133731008993797,0.0283519641420621,0.0045106844574308,0,0.531940855350165,0.468059144649835,0.72333166328614,0.27666833671386,0,0,3,0,8,6
289,"UTA","DAL",0,1,0.06977716195808,0.0296704202435106,0,0,0.650547928686396,0.349452071313604,0.711245932449626,0.288754067550374,0,0,0,0,6,3
290,"BOS","MIL",1,0,0.182450656680202,0.0675961403061318,0,0,0.151643831306898,0.848356168693102,0.323677364243637,0.676322635756363,0,0,0,0,5,4
291,"WAS","NYK",-1,0,0.0459017574903981,0.0763090044453305,0.0251988502335975,0.00901419805612449,0.883199036763145,0.116800963236855,0.122532751339275,0.877467248660725,0,0,0,5,5,7
292,"LAC","BOS",0,0,0.0774726972843138,0.0879514768867792,0,0,0.837658275600237,0.162341724399763,0.682269794012163,0.317730205987837,0,0,0,1,4,8
293,"LAC","BOS",1,0,0.0909789269557291,0.0924808591744384,0,0.0482805899806125,0.788804964649959,0.211195035350041,0.010682628866045,0.989317371133955,0,0,1,0,5,5
294,"TOR","MIN",1,0,0.12003064153597,0.00849397606025404,0,0,0.37075332710024,0.62924667289976,0.000636848204243471,0.999363151795757,0,0,3,0,5,3
295,"UTA","NOP",1,1,0.0629484434082117,0.0167982921597488,0,0,0.364455200683327,0.635544799316673,0.00681136923420278,0.993188630765797,0,0,2,0,5,3
296,"SAS","ORL",-1,1,0.0447990923789213,0.196332197588168,0,0,0.10798108866838,0.89201891133162,0.196211573602468,0.803788426397532,0,0,0,0,4,8
297,"SAC","PHI",-1,0,0.0390498776105899,0.0729206688580767,0.0315712890679942,0,0.219773752818615,0.780226247181385,0.0522061751703444,0.947793824829656,0,0,0,1,5,5
298,"MIA","ATL",-1,0,0.015514719294333,0.102576789764928,0,0,0.920881283742883,0.079118716257117,0.0482557544681885,0.951744245531811,0,0,0,4,4,10
299,"MIN","MEM",1,0,0.0382417497552039,0.0510173558042416,0,0,0.159140165212601,0.840859834787399,0.0337728527137809,0.966227147286219,0,0,4,0,6,4
300,"CHA","MIL",-1,1,0.244455101223276,0.127774902793199,0.133777886035489,0.00499518111023375,0.786668946572932,0.213331053427068,0.126417471313061,0.873582528686939,0,0,0,1,4,7
301,"IND","OKC",-1,1,0.100466836362117,0.12248324116979,0,0.0054605588585003,0.106137148846326,0.893862851153674,0.121621039887717,0.878378960112283,0,0,0,2,7,8
302,"DAL","ORL",0,1,0.0773131885394879,0.0749806277334008,0,0,0.534696281074072,0.465303718925928,0.700119203804728,0.299880796195272,0,0,0,0,6,6
303,"MIL","ATL",0,1,0.0193988073701079,0.163665479648775,0,0,0.710264550842545,0.289735449157455,0.221087452504333,0.778912547495667,0,0,0,1,3,7
304,"MIL","ATL",0,0,0.131303784971894,0.120708278088882,0,0,0.272786991909852,0.727213008090148,0.674396899129362,0.325603100870638,0,0,0,1,7,7
305,"GSW","LAC",-1,1,0.0196279127163774,0.0179161987569552,0.0189864329004429,0.044574898062232,0.994074526337663,0.00592547366233742,0.135722031368215,0.864277968631785,0,0,0,1,8,9
306,"NOP","DET",-1,0,0.0170314870758759,0.0371261067591185,0,0,0.92291388849149,0.07708611150851,3.57375583649455e-05,0.999964262441635,0,0,0,3,3,11
307,"IND","ORL",-1,1,0.107846708011026,0.104794705060392,0,0.0610555233529781,0.706453971254157,0.293546028745843,0.123663991761949,0.876336008238051,0,0,0,0,6,7
308,"UTA","POR",1,1,0.167913919303565,0.121826000534547,0,0,0.293794058229917,0.706205941770083,0.0107509684648401,0.98924903153516,0,0,2,0,9,6
309,"IND","MIA",0,0,0.125815781850066,0.170100137821875,0,0,0.64224209535255,0.35775790464745,0.604251980172158,0.395748019827842,0,0,0,0,7,6
310,"BOS","MIN",1,1,0.061517865573384,0.0119098808558726,0,0.00425884585279213,0.017098069297537,0.982901930702463,0.252999522242004,0.747000477757996,0,0,4,0,10,4
311,"SAC","DEN",-1,1,0.171839468270055,0.0815151289482405,0.114665401903292,0,0.351494764463602,0.648505235536398,0.00191948920696505,0.998080510793035,0,0,0,1,5,6
312,"HOU","UTA",0,0,0.07465273667736,0.281210537338085,0,0.102210757213092,0.272765785839467,0.727234214160533,0.611611868881906,0.388388131118094,0,0,1,0,6,6
313,"HOU","UTA",1,0,0.122505399198402,0.436396719480201,0.0658653686296638,0.223642712571512,0.298683532920632,0.701316467079368,0.120640182000864,0.879359817999136,0,0,0,0,7,6
314,"WAS","CHI",1,0,0.0103545342246109,0.00263527358712545,0,0.00506873216933179,0.0396817970219042,0.960318202978096,0.000272177671742046,0.999727822328258,0,0,1,0,6,6
315,"NYK","IND",1,1,0.104247894275743,0.0487477595647662,0.0319241995734106,0.0473204089485421,0.352177165183487,0.647822834816513,0.122532751339275,0.877467248660725,0,0,1,0,7,4
316,"MIL","BOS",1,0,0.0438247931282292,0.00963699079195823,0,0,0.0549782145350078,0.945021785464992,3.71717920151032e-05,0.999962828207985,0,0,4,0,10,4
317,"OKC","NOP",1,0,0.0540552247053827,0.0117741058672468,0,0.0102325952634785,0.0289015234852105,0.97109847651479,0.0718864620827862,0.928113537917214,0,0,1,0,7,5
318,"DEN","DAL",0,0,0.0441328178987146,0.0403760721696209,0,0,0.924143491489179,0.075856508510821,0.713751644570381,0.286248355429619,0,0,0,0,6,5
319,"CHA","IND",-1,0,0.0760848417724244,0.044042395791388,0,0,0.635763065635319,0.364236934364681,0.449518189189705,0.550481810810295,0,0,0,0,6,5
320,"CLE","TOR",1,1,0.0478514858806481,0.0537286530865326,0,0,0.539293012592736,0.460706987407264,0.295353359154713,0.704646640845287,0,0,0,0,4,4
321,"MIN","NOP",-1,0,0.0334857347645406,0.0671832582420592,0,0,0.373092059833006,0.626907940166994,0.269206032935709,0.730793967064291,0,0,0,0,5,5
322,"GSW","OKC",0,0,0.0528813253049188,0.210831497439346,0,0.122808371762263,0.0964243202414669,0.903575679758533,0.731580701544084,0.268419298455916,0,0,0,0,5,7
323,"GSW","OKC",-1,0,0.201273049022271,0.0611436679309302,0,0.0556122861622193,0.442621121639789,0.557378878360211,0.121621039887717,0.878378960112283,0,0,0,0,7,8
